"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"477","[Hadits] Zaman Terbalik, 'Mengajak Yang Munkar, Mencegah Yang Ma'ruf' http://t.co/HIOXFG01ja",FALSE,0,NA,2015-04-24 23:43:06,FALSE,NA,"591749235470503936",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"478","Indonesia Kecam Vonis Mursi http://t.co/oi2qaWbQEr",FALSE,0,NA,2015-04-24 23:30:37,FALSE,NA,"591746093337030656",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",4,FALSE,FALSE,NA,NA
"479","[Hadits] Zaman Terbalik, 'Mengajak Yang Munkar, Mencegah Yang Ma'ruf' http://t.co/PjYsTOSoQh",FALSE,2,NA,2015-04-24 23:17:11,FALSE,NA,"591742713499815936",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",6,FALSE,FALSE,NA,NA
"480","Today stats: 73 followers, 24 unfollowers via http://t.co/qJpDnl6cdD",FALSE,1,NA,2015-04-24 23:06:45,FALSE,NA,"591740087659966464",NA,"<a href=""https://unfollowers.com"" rel=""nofollow"">Unfollowers</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"481","[Hadits] Zaman Terbalik, 'Mengajak Yang Munkar, Mencegah Yang Ma'ruf' http://t.co/aXq2Lbp5d4",FALSE,4,NA,2015-04-24 22:51:34,FALSE,NA,"591736267664003073",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"482","Fahira Idris Minta Panitia Pesta Bikini Pelajar SMA Dilaporkan Polisi http://t.co/kd2Dnn1wTq",FALSE,0,NA,2015-04-24 13:44:44,FALSE,NA,"591598650771386368",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",10,FALSE,FALSE,NA,NA
"483","Fahira Idris Minta Panitia Pesta Bikini Pelajar SMA Dilaporkan Polisi http://t.co/cYQw9Kv7S0",FALSE,2,NA,2015-04-24 13:04:20,FALSE,NA,"591588484277665792",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",8,FALSE,FALSE,NA,NA
"484","Fahira Idris Minta Panitia Pesta Bikini Pelajar SMA Dilaporkan Polisi http://t.co/t3QvEbleqG",FALSE,0,NA,2015-04-24 12:29:04,FALSE,NA,"591579610300551168",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"485","Jokowi, Anda Presiden Bukan Motivator! http://t.co/QZJeT1opSr",FALSE,0,NA,2015-04-24 09:55:49,FALSE,NA,"591541042660265984",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"486","Jokowi, Anda Presiden Bukan Motivator! http://t.co/6Kh3W1f2g2",FALSE,1,NA,2015-04-24 09:40:02,FALSE,NA,"591537070432124928",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"487","Jokowi, Anda Presiden Bukan Motivator! http://t.co/ivYSpCPR9P",FALSE,0,NA,2015-04-24 09:02:33,FALSE,NA,"591527637652148224",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"488","RT @hartonosaja: wudu lg kentut lg , wudu lg kentut lg.....d situ hidungnya nambah panjang..... https://t.co/DgpaTu1JLC",FALSE,0,NA,2015-04-24 08:10:16,FALSE,NA,"591514481332621312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"489","RT @ulfamaupha: Batal donk om @maspiyungan ���� kudu wudhu lg���� https://t.co/jmWh3MaI8z",FALSE,0,NA,2015-04-24 08:10:12,FALSE,NA,"591514464979001344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"490","RT @AnangMas: Kram otak RT @maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/RyBGpJU815",FALSE,0,NA,2015-04-24 08:09:04,FALSE,NA,"591514178499706880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"491","RT @uukonen: Logika setan RT @maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/zLNrzyRTyd",FALSE,0,NA,2015-04-24 08:09:00,FALSE,NA,"591514161634418689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",6,TRUE,FALSE,NA,NA
"492","RT @andirrahmann: Ahok sehat? RT @maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/U6WXDD1dK0",FALSE,0,NA,2015-04-24 08:08:24,FALSE,NA,"591514008701636608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"493","RT @Roellee98: @maspiyungan Bukan kentut lagi..dia sudah Cepirit di Celana...tp masih lanjut sholat...makmumnya pun menikmati harumnya..",FALSE,0,NA,2015-04-24 08:08:22,FALSE,NA,"591514003496570880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"494","RT @rienytakdir: Penghancuran anak muda sgt sistematis &amp;masif""@maspiyungan: Pesta Bikini Selepas UN: Skenario Hancurkan Generasi Muda http:…",FALSE,0,NA,2015-04-24 08:08:04,FALSE,NA,"591513928032653313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"495","RT @fajrisabti: Revolusi mental bro!! Semenjak d Revolusi ""@maspiyungan: Pesta Bikini Selepas UN: Skenario Hancurkan Generasi Muda http://t…",FALSE,0,NA,2015-04-24 08:07:58,FALSE,NA,"591513900908064770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"496","RT @yudiemw19: Logikamu gk mutu hok ""@maspiyungan Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/DqZaPr…",FALSE,0,NA,2015-04-24 08:07:50,FALSE,NA,"591513866451845120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"497","RT @abdulpajarapip: ckckc masyaallah RT@maspiyungan Pesta Bikini Selepas UN: Skenario Hancurkan Generasi Muda http://t.co/ss07CmVojN",FALSE,0,NA,2015-04-24 08:07:46,FALSE,NA,"591513850979069952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"498","RT @cand33d: ngok!""@maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/WAgbpQX5yc""",FALSE,0,NA,2015-04-24 08:07:20,FALSE,NA,"591513740836667394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"499","RT @ImamMalik3: imam yg begitu harusnya sadar dan keluar dari jamaah biar digantiin sama makmum yg didepan https://t.co/WgvA6vJq18",FALSE,0,NA,2015-04-24 08:07:04,FALSE,NA,"591513672645644288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"500","RT @0_ismadi: Gak bunyi tp bau bangkai""@maspiyungan: 'Ibarat Shalat Jamaah, Jokowi itu Imam yang Sudah Kentut' http://t.co/343oVyu4LK""",FALSE,0,NA,2015-04-24 08:07:04,FALSE,NA,"591513672641421315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"501","RT @muhamadzakyg: ""Pantesan baunya sampai ke rakyat jelata ..@maspiyungan: 'Ibarat Shalat Jamaah, Jokowi itu Imam yang Sudah Kentut' http:/…",FALSE,0,NA,2015-04-24 08:07:03,FALSE,NA,"591513671546707968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"502","RT @af1_: Ini aneh; uni @fahiraidris melakukan gerakan Anti Miras kok dibully .. Orang2 ini pada mengecil lingkar otaknya akibat miras kali…",FALSE,0,NA,2015-04-24 08:05:29,FALSE,NA,"591513276409716736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",42,TRUE,FALSE,NA,NA
"503","RT @hafidz_ary: Ini perbedaan karakter ketika Islam membebaskan dan ketika kristen menaklukan . didasari perbedaan motif http://t.co/Z0XfTx…",FALSE,0,NA,2015-04-24 08:05:27,FALSE,NA,"591513268201529344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maspiyungan",38,TRUE,FALSE,NA,NA
"504","'Ibarat Shalat Jamaah, Jokowi itu Imam yang Sudah Kentut' http://t.co/DFHEITni0b",FALSE,2,NA,2015-04-24 07:52:51,FALSE,NA,"591510095785172993",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",11,FALSE,FALSE,NA,NA
"505","Pesta Bikini Selepas UN: Skenario Hancurkan Generasi Muda http://t.co/UcxjMrSrx7",FALSE,0,NA,2015-04-24 07:52:45,FALSE,NA,"591510070011109376",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"506","'Ibarat Shalat Jamaah, Jokowi itu Imam yang Sudah Kentut' http://t.co/CzTssOlkUb",FALSE,1,NA,2015-04-24 07:30:37,FALSE,NA,"591504501854457857",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"507","Pesta Bikini Selepas UN: Skenario Hancurkan Generasi Muda http://t.co/hiTrB8JnYB",FALSE,1,NA,2015-04-24 07:30:37,FALSE,NA,"591504500713607170",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"508","Israel Tembaki Utara Gaza Dengan 2 Roket http://t.co/QqLc3ziSiu",FALSE,1,NA,2015-04-24 07:30:37,FALSE,NA,"591504499807637504",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"509","Dukung Palestina Merdeka, Jokowi Jangan Hanya Sesumbar di KAA Tanpa Langkah Konkrit http://t.co/MrLwBmYEBk",FALSE,1,NA,2015-04-24 07:30:36,FALSE,NA,"591504498960404480",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"510","Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/2bcYceGDMf",FALSE,1,NA,2015-04-24 07:30:36,FALSE,NA,"591504497978933248",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"511","'Ibarat Shalat Jamaah, Jokowi itu Imam yang Sudah Kentut' http://t.co/eYEym0hCir",FALSE,2,NA,2015-04-24 06:50:22,FALSE,NA,"591494373688225792",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",8,FALSE,FALSE,NA,NA
"512","Pesta Bikini Selepas UN: Skenario Hancurkan Generasi Muda http://t.co/eb4khYoDKE",FALSE,1,NA,2015-04-24 06:33:34,FALSE,NA,"591490144609312769",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",11,FALSE,FALSE,NA,NA
"513","RT @ensfillah2: Betullllll""@maspiyungan: Dukung Palestina Merdeka, Jokowi Jangan Hanya Sesumbar di KAA Tanpa Langkah Konkrit http://t.co/Mg…",FALSE,0,NA,2015-04-24 06:21:58,FALSE,NA,"591487227072417792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",7,TRUE,FALSE,NA,NA
"514","RT @adimanokwari: ""@maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/I5v0OljkkX""ngakakkkkk g…",FALSE,0,NA,2015-04-24 06:21:52,FALSE,NA,"591487201088667650",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"515","RT @4bdidani: Nah itu "" @maspiyungan :Dukung Palestina Merdeka, Jokowi Jangan Hanya Sesumbar di KAA Tanpa Langkah Konkrit http://t.co/3g3TA…",FALSE,0,NA,2015-04-24 06:21:34,FALSE,NA,"591487126681718786",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"516","RT @MochZainalIlmi: @maspiyungan Saya mau tanya @basuki_btp ..jika lokalisasi bikin tobat, mau ga isteri dan anak anda kerja disana agar ba…",FALSE,0,NA,2015-04-24 06:21:26,FALSE,NA,"591487092842049536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",14,TRUE,FALSE,NA,NA
"517","RT @mehmet_wahid: Terus, terus, maksiat dibela RT @maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http…",FALSE,0,NA,2015-04-24 06:21:24,FALSE,NA,"591487083983671297",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",5,TRUE,FALSE,NA,NA
"518","Israel Tembaki Utara Gaza Dengan 2 Roket http://t.co/ujo4KaLLmw",FALSE,0,NA,2015-04-24 06:20:07,FALSE,NA,"591486761290698753",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"519","Israel Tembaki Utara Gaza Dengan 2 Roket http://t.co/uZkxHdw5G7",FALSE,0,NA,2015-04-24 06:19:48,FALSE,NA,"591486682114838528",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"520","Inilah Rapor Merah Kinerja Ahok Selama 2014 http://t.co/jviPnKC9Jr",FALSE,0,NA,2015-04-24 06:19:48,FALSE,NA,"591486681439567872",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",6,FALSE,FALSE,NA,NA
"521","Presiden Jokowi Gelorakan Semangat Bandung dalam Pidatonya http://t.co/lSoi0lBgYU",FALSE,0,NA,2015-04-24 06:19:48,FALSE,NA,"591486680705544194",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"522","Dukung Palestina Merdeka, Jokowi Jangan Hanya Sesumbar di KAA Tanpa Langkah Konkrit http://t.co/YckbdOsHso",FALSE,0,NA,2015-04-24 06:19:42,FALSE,NA,"591486654767976450",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",7,FALSE,FALSE,NA,NA
"523","Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/KP6p2HUIAd",FALSE,0,NA,2015-04-24 06:19:42,FALSE,NA,"591486654067544064",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"524","Dukung Palestina Merdeka, Jokowi Jangan Hanya Sesumbar di KAA Tanpa Langkah Konkrit http://t.co/OC9j4LSee3",FALSE,2,NA,2015-04-24 06:14:34,FALSE,NA,"591485363299815424",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"525","RT @Czar_Jaz: @maspiyungan Ada apa? Knp ahok malah ngotot legalkan #Miras, #Judi, #Prostitusi, apa emg itu tujuannya dia? Pdhl kerja yg lai…",FALSE,0,NA,2015-04-24 05:58:56,FALSE,NA,"591481429575372801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",10,TRUE,FALSE,NA,NA
"526","RT @MRizalEdwin: *geleng Kepala Tanda tak setuju""@maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http:…",FALSE,0,NA,2015-04-24 05:58:36,FALSE,NA,"591481343395004418",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"527","RT @li_madani: Bener2 mabok tuh orang ! @maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/wi…",FALSE,0,NA,2015-04-24 05:58:15,FALSE,NA,"591481258246418432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"528","RT @Hari_gtl: Edyannn tenan iki kok... ""@maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/zE…",FALSE,0,NA,2015-04-24 05:58:08,FALSE,NA,"591481225606406145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",4,TRUE,FALSE,NA,NA
"529","RT @Dedidjawa: Bhaha.. Tobat pala lo Peang Hok""@maspiyungan: Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://…",FALSE,0,NA,2015-04-24 05:58:02,FALSE,NA,"591481204169289728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",3,TRUE,FALSE,NA,NA
"530","Ngotot Buka Lokalisasi, Ahok Berdalih Lokalisasi Bisa Buat Orang Tobat http://t.co/3OJZ9MXq5L",FALSE,0,NA,2015-04-24 05:51:04,FALSE,NA,"591479448081272832",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",4,FALSE,FALSE,NA,NA
"531","Inilah Rapor Merah Kinerja Ahok Selama 2014 http://t.co/lEKwUYSERh",FALSE,2,NA,2015-04-24 05:46:04,FALSE,NA,"591478192306696192",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"532","RT @Aliwardh: ��""@maspiyungan: Pidato 'Mendunia' Ridwan Kamil, Macan Asia-Singa Afrika dan Hatur Nuhun http://t.co/F0ZTug73Xa""",FALSE,0,NA,2015-04-24 05:40:11,FALSE,NA,"591476708462592001",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"533","Presiden Jokowi Gelorakan Semangat Bandung dalam Pidatonya http://t.co/PuNbolop8p",FALSE,0,NA,2015-04-24 05:39:06,FALSE,NA,"591476435644121089",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"534","Pidato 'Mendunia' Ridwan Kamil, Macan Asia-Singa Afrika dan Hatur Nuhun http://t.co/OSlSr8T9Gm",FALSE,0,NA,2015-04-24 05:27:04,FALSE,NA,"591473409508315136",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"535","PKS: Pelantikan BH dan BG Untuk Redakan Polemik di Internal Polri http://t.co/29r6khgztU",FALSE,0,NA,2015-04-24 04:08:35,FALSE,NA,"591453656936882177",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"536","Eropa dan Dunia Islam punya 'overlap' kepentingan terkait masalah Suriah http://t.co/CTHpdeg7Bn",FALSE,0,NA,2015-04-24 04:08:34,FALSE,NA,"591453656177741824",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"537","PKS: Pelantikan BH dan BG Untuk Redakan Polemik di Internal Polri http://t.co/4FmPm3FG6y",FALSE,0,NA,2015-04-24 04:01:21,FALSE,NA,"591451838668353537",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"538","Eropa dan Dunia Islam punya 'overlap' kepentingan terkait masalah Suriah http://t.co/oXqS4VIHcA",FALSE,1,NA,2015-04-24 04:01:21,FALSE,NA,"591451837741408257",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"539","PKS: Pelantikan BH dan BG Untuk Redakan Polemik di Internal Polri http://t.co/WpjU0OP6Nq",FALSE,0,NA,2015-04-24 03:35:18,FALSE,NA,"591445280823717888",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"540","Eropa dan Dunia Islam punya 'overlap' kepentingan terkait masalah Suriah http://t.co/Il9stR8ytF",FALSE,0,NA,2015-04-24 03:05:33,FALSE,NA,"591437796138561536",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",0,FALSE,FALSE,NA,NA
"541","Suara Hati Teruntuk Presiden Mursi http://t.co/HVFB43CBOA",FALSE,1,NA,2015-04-24 02:52:38,FALSE,NA,"591434545460682752",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",5,FALSE,FALSE,NA,NA
"542","Suara Hati Teruntuk Presiden Mursi http://t.co/AaBd7JuFx6",FALSE,1,NA,2015-04-24 02:52:09,FALSE,NA,"591434424366968832",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",4,FALSE,FALSE,NA,NA
"543","Suara Hati Teruntuk Presiden Mursi http://t.co/NmKLxxlvrw",FALSE,1,NA,2015-04-24 02:05:09,FALSE,NA,"591422596282847233",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",6,FALSE,FALSE,NA,NA
"544","[Humor] Reformasi PBB ala Pak Jeki http://t.co/MF9FJaRI6B",FALSE,2,NA,2015-04-24 01:45:33,FALSE,NA,"591417664859295744",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"545","[Humor] Reformasi PBB ala Pak Jeki http://t.co/LAh6QSWKmR",FALSE,0,NA,2015-04-24 01:42:18,FALSE,NA,"591416844814131202",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",1,FALSE,FALSE,NA,NA
"546","Ridwan Kamil, Sosok Bung Karno Modern http://t.co/pMmYIKPrtN",FALSE,1,NA,2015-04-24 01:42:18,FALSE,NA,"591416844004696064",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"547","Lama Buron, Ketua DPRD Tersangka Korupsi Kader PDIP Akhirnya Diringkus Polisi http://t.co/CREkHeTr4L",FALSE,1,NA,2015-04-24 01:42:18,FALSE,NA,"591416843010609152",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"548","BIKINI PARTY !!! PARTY KAUM DAJJAL !!! http://t.co/JYLSkrWlE0",FALSE,1,NA,2015-04-24 01:42:17,FALSE,NA,"591416842213666816",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",3,FALSE,FALSE,NA,NA
"549","MUI kritik keras kerja sama Jokowi dengan republik Syi'ah Iran terkait isu ""Radikalisme"" http://t.co/Z6hKaYqk12",FALSE,2,NA,2015-04-24 01:42:17,FALSE,NA,"591416841173499905",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"550","[Humor] Reformasi PBB ala Pak Jeki http://t.co/1THHQLDbC5",FALSE,0,NA,2015-04-24 01:33:34,FALSE,NA,"591414648051617792",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",2,FALSE,FALSE,NA,NA
"551","Ridwan Kamil, Sosok Bung Karno Modern http://t.co/XDARfQtBsq",FALSE,2,NA,2015-04-24 01:13:36,FALSE,NA,"591409621950017536",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",9,FALSE,FALSE,NA,NA
"552","Lama Buron, Ketua DPRD Tersangka Korupsi Kader PDIP Akhirnya Diringkus Polisi http://t.co/bhfLpMBrGx",FALSE,0,NA,2015-04-24 01:13:34,FALSE,NA,"591409612101849088",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","maspiyungan",6,FALSE,FALSE,NA,NA
"553","Ridwan Kamil, Sosok Bung Karno Modern http://t.co/JcWFDvbrF5",FALSE,3,NA,2015-04-24 01:05:13,FALSE,NA,"591407512739385344",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","maspiyungan",14,FALSE,FALSE,NA,NA
"554","RT @cherillenoah: ����@maspiyungan: Ridwan Kamil Terpilih Pimpin Wali Kota Smart City di Dunia http://t.co/61SfUNatAA http://t.co/CbVjGfeZ2B""""",FALSE,0,NA,2015-04-24 01:02:14,FALSE,NA,"591406762781081600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",9,TRUE,FALSE,NA,NA
"555","RT @abduulrohiim: ini salah pekaes �� ""@maspiyungan: Lama Buron, Ketua DPRD Tersangka Korupsi Kader PDIP Akhirnya Diringkus Polisi http://t.…",FALSE,0,NA,2015-04-24 01:02:08,FALSE,NA,"591406737967591424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",2,TRUE,FALSE,NA,NA
"556","RT @nichun: Keren beudd bapake""@maspiyungan: Jadi Khotib Jumat di KAA, Ini Tema Khutbah 3 Bahasa yang Disiapkan Aher http://t.co/DwDuvCWZBd""",FALSE,0,NA,2015-04-24 01:02:03,FALSE,NA,"591406713770643456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",1,TRUE,FALSE,NA,NA
"557","RT @Rinz_Abd: Tuh kan RT @maspiyungan: MUI kritik keras kerja sama Jokowi dengan republik Syi'ah Iran terkait isu ""Radikalisme"" http://t.co…",FALSE,0,NA,2015-04-24 00:50:27,FALSE,NA,"591403798100250625",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maspiyungan",7,TRUE,FALSE,NA,NA
